Fecha,Consumo_m3,Precipitacion_mm,Poblacion
2016-01-07,2109.94,3.14,171033
2016-01-08,2109.94,3.14,171033
2016-01-09,2109.94,3.14,171033
2016-01-10,2109.94,3.14,171033
2016-01-11,2109.94,3.14,171033
2016-01-12,2109.94,3.14,171033
2016-01-13,2109.94,3.14,171033
2016-01-14,2109.94,3.14,171033
2016-01-15,2109.94,3.14,171033
2016-01-16,2109.94,3.14,171033
2016-01-17,2109.94,3.14,171033
2016-01-18,2109.94,3.14,171033
2016-01-19,2109.94,3.14,171033
2016-01-20,2109.94,3.14,171033
2016-01-21,2109.94,3.14,171033
2016-01-22,2109.94,3.14,171033
2016-01-23,2109.94,3.14,171033
2016-01-24,2109.94,3.14,171033
2016-01-25,2109.94,3.14,171033
2016-01-26,2109.94,3.14,171033
2016-01-27,2109.94,3.14,171033
2016-01-28,2109.94,3.14,171033
2016-01-29,2109.94,3.14,171033
2016-01-30,2109.94,3.14,171033
2016-01-31,2109.94,3.14,171033
2016-02-01,2238.21,3.78,171033
2016-02-02,2238.21,3.78,171033
2016-02-03,2238.21,3.78,171033
2016-02-04,2238.21,3.78,171033
2016-02-05,2238.21,3.78,171033
2016-02-06,2238.21,3.78,171033
2016-02-07,2238.21,3.78,171033
2016-02-08,2238.21,3.78,171033
2016-02-09,2238.21,3.78,171033
2016-02-10,2238.21,3.78,171033
2016-02-11,2238.21,3.78,171033
2016-02-12,2238.21,3.78,171033
2016-02-13,2238.21,3.78,171033
2016-02-14,2238.21,3.78,171033
2016-02-15,2238.21,3.78,171033
2016-02-16,2238.21,3.78,171033
2016-02-17,2238.21,3.78,171033
2016-02-18,2238.21,3.78,171033
2016-02-19,2238.21,3.78,171033
2016-02-20,2238.21,3.78,171033
2016-02-21,2238.21,3.78,171033
2016-02-22,2238.21,3.78,171033
2016-02-23,2238.21,3.78,171033
2016-02-24,2238.21,3.78,171033
2016-02-25,2238.21,3.78,171033
2016-02-26,2238.21,3.78,171033
2016-02-27,2238.21,3.78,171033
2016-02-28,2238.21,3.78,171033
2016-02-29,2238.21,3.78,171033
2016-03-01,1983.81,2.94,171033
2016-03-02,1983.81,2.94,171033
2016-03-03,1983.81,2.94,171033
2016-03-04,1983.81,2.94,171033
2016-03-05,1983.81,2.94,171033
2016-03-06,1983.81,2.94,171033
2016-03-07,1983.81,2.94,171033
2016-03-08,1983.81,2.94,171033
2016-03-09,1983.81,2.94,171033
2016-03-10,1983.81,2.94,171033
2016-03-11,1983.81,2.94,171033
2016-03-12,1983.81,2.94,171033
2016-03-13,1983.81,2.94,171033
2016-03-14,1983.81,2.94,171033
2016-03-15,1983.81,2.94,171033
2016-03-16,1983.81,2.94,171033
2016-03-17,1983.81,2.94,171033
2016-03-18,1983.81,2.94,171033
2016-03-19,1983.81,2.94,171033
2016-03-20,1983.81,2.94,171033
2016-03-21,1983.81,2.94,171033
2016-03-22,1983.81,2.94,171033
2016-03-23,1983.81,2.94,171033
2016-03-24,1983.81,2.94,171033
2016-03-25,1983.81,2.94,171033
2016-03-26,1983.81,2.94,171033
2016-03-27,1983.81,2.94,171033
2016-03-28,1983.81,2.94,171033
2016-03-29,1983.81,2.94,171033
2016-03-30,1983.81,2.94,171033
2016-03-31,1983.81,2.94,171033
2016-04-01,2243.4,2.35,171033
2016-04-02,2243.4,2.35,171033
2016-04-03,2243.4,2.35,171033
2016-04-04,2243.4,2.35,171033
2016-04-05,2243.4,2.35,171033
2016-04-06,2243.4,2.35,171033
2016-04-07,2243.4,2.35,171033
2016-04-08,2243.4,2.35,171033
2016-04-09,2243.4,2.35,171033
2016-04-10,2243.4,2.35,171033
2016-04-11,2243.4,2.35,171033
2016-04-12,2243.4,2.35,171033
2016-04-13,2243.4,2.35,171033
2016-04-14,2243.4,2.35,171033
2016-04-15,2243.4,2.35,171033
2016-04-16,2243.4,2.35,171033
2016-04-17,2243.4,2.35,171033
2016-04-18,2243.4,2.35,171033
2016-04-19,2243.4,2.35,171033
2016-04-20,2243.4,2.35,171033
2016-04-21,2243.4,2.35,171033
2016-04-22,2243.4,2.35,171033
2016-04-23,2243.4,2.35,171033
2016-04-24,2243.4,2.35,171033
2016-04-25,2243.4,2.35,171033
2016-04-26,2243.4,2.35,171033
2016-04-27,2243.4,2.35,171033
2016-04-28,2243.4,2.35,171033
2016-04-29,2243.4,2.35,171033
2016-04-30,2243.4,2.35,171033
2016-05-01,2202.39,0.25,171033
2016-05-02,2202.39,0.25,171033
2016-05-03,2202.39,0.25,171033
2016-05-04,2202.39,0.25,171033
2016-05-05,2202.39,0.25,171033
2016-05-06,2202.39,0.25,171033
2016-05-07,2202.39,0.25,171033
2016-05-08,2202.39,0.25,171033
2016-05-09,2202.39,0.25,171033
2016-05-10,2202.39,0.25,171033
2016-05-11,2202.39,0.25,171033
2016-05-12,2202.39,0.25,171033
2016-05-13,2202.39,0.25,171033
2016-05-14,2202.39,0.25,171033
2016-05-15,2202.39,0.25,171033
2016-05-16,2202.39,0.25,171033
2016-05-17,2202.39,0.25,171033
2016-05-18,2202.39,0.25,171033
2016-05-19,2202.39,0.25,171033
2016-05-20,2202.39,0.25,171033
2016-05-21,2202.39,0.25,171033
2016-05-22,2202.39,0.25,171033
2016-05-23,2202.39,0.25,171033
2016-05-24,2202.39,0.25,171033
2016-05-25,2202.39,0.25,171033
2016-05-26,2202.39,0.25,171033
2016-05-27,2202.39,0.25,171033
2016-05-28,2202.39,0.25,171033
2016-05-29,2202.39,0.25,171033
2016-05-30,2202.39,0.25,171033
2016-05-31,2202.39,0.25,171033
2016-06-01,2719.33,0.76,171033
2016-06-02,2719.33,0.76,171033
2016-06-03,2719.33,0.76,171033
2016-06-04,2719.33,0.76,171033
2016-06-05,2719.33,0.76,171033
2016-06-06,2719.33,0.76,171033
2016-06-07,2719.33,0.76,171033
2016-06-08,2719.33,0.76,171033
2016-06-09,2719.33,0.76,171033
2016-06-10,2719.33,0.76,171033
2016-06-11,2719.33,0.76,171033
2016-06-12,2719.33,0.76,171033
2016-06-13,2719.33,0.76,171033
2016-06-14,2719.33,0.76,171033
2016-06-15,2719.33,0.76,171033
2016-06-16,2719.33,0.76,171033
2016-06-17,2719.33,0.76,171033
2016-06-18,2719.33,0.76,171033
2016-06-19,2719.33,0.76,171033
2016-06-20,2719.33,0.76,171033
2016-06-21,2719.33,0.76,171033
2016-06-22,2719.33,0.76,171033
2016-06-23,2719.33,0.76,171033
2016-06-24,2719.33,0.76,171033
2016-06-25,2719.33,0.76,171033
2016-06-26,2719.33,0.76,171033
2016-06-27,2719.33,0.76,171033
2016-06-28,2719.33,0.76,171033
2016-06-29,2719.33,0.76,171033
2016-06-30,2719.33,0.76,171033
2016-07-01,2579.23,0.4,171033
2016-07-02,2579.23,0.4,171033
2016-07-03,2579.23,0.4,171033
2016-07-04,2579.23,0.4,171033
2016-07-05,2579.23,0.4,171033
2016-07-06,2579.23,0.4,171033
2016-07-07,2579.23,0.4,171033
2016-07-08,2579.23,0.4,171033
2016-07-09,2579.23,0.4,171033
2016-07-10,2579.23,0.4,171033
2016-07-11,2579.23,0.4,171033
2016-07-12,2579.23,0.4,171033
2016-07-13,2579.23,0.4,171033
2016-07-14,2579.23,0.4,171033
2016-07-15,2579.23,0.4,171033
2016-07-16,2579.23,0.4,171033
2016-07-17,2579.23,0.4,171033
2016-07-18,2579.23,0.4,171033
2016-07-19,2579.23,0.4,171033
2016-07-20,2579.23,0.4,171033
2016-07-21,2579.23,0.4,171033
2016-07-22,2579.23,0.4,171033
2016-07-23,2579.23,0.4,171033
2016-07-24,2579.23,0.4,171033
2016-07-25,2579.23,0.4,171033
2016-07-26,2579.23,0.4,171033
2016-07-27,2579.23,0.4,171033
2016-07-28,2579.23,0.4,171033
2016-07-29,2579.23,0.4,171033
2016-07-30,2579.23,0.4,171033
2016-07-31,2579.23,0.4,171033
2016-08-01,2514.61,0.58,171033
2016-08-02,2514.61,0.58,171033
2016-08-03,2514.61,0.58,171033
2016-08-04,2514.61,0.58,171033
2016-08-05,2514.61,0.58,171033
2016-08-06,2514.61,0.58,171033
2016-08-07,2514.61,0.58,171033
2016-08-08,2514.61,0.58,171033
2016-08-09,2514.61,0.58,171033
2016-08-10,2514.61,0.58,171033
2016-08-11,2514.61,0.58,171033
2016-08-12,2514.61,0.58,171033
2016-08-13,2514.61,0.58,171033
2016-08-14,2514.61,0.58,171033
2016-08-15,2514.61,0.58,171033
2016-08-16,2514.61,0.58,171033
2016-08-17,2514.61,0.58,171033
2016-08-18,2514.61,0.58,171033
2016-08-19,2514.61,0.58,171033
2016-08-20,2514.61,0.58,171033
2016-08-21,2514.61,0.58,171033
2016-08-22,2514.61,0.58,171033
2016-08-23,2514.61,0.58,171033
2016-08-24,2514.61,0.58,171033
2016-08-25,2514.61,0.58,171033
2016-08-26,2514.61,0.58,171033
2016-08-27,2514.61,0.58,171033
2016-08-28,2514.61,0.58,171033
2016-08-29,2514.61,0.58,171033
2016-08-30,2514.61,0.58,171033
2016-08-31,2514.61,0.58,171033
2016-09-01,2237.63,0.36,171033
2016-09-02,2237.63,0.36,171033
2016-09-03,2237.63,0.36,171033
2016-09-04,2237.63,0.36,171033
2016-09-05,2237.63,0.36,171033
2016-09-06,2237.63,0.36,171033
2016-09-07,2237.63,0.36,171033
2016-09-08,2237.63,0.36,171033
2016-09-09,2237.63,0.36,171033
2016-09-10,2237.63,0.36,171033
2016-09-11,2237.63,0.36,171033
2016-09-12,2237.63,0.36,171033
2016-09-13,2237.63,0.36,171033
2016-09-14,2237.63,0.36,171033
2016-09-15,2237.63,0.36,171033
2016-09-16,2237.63,0.36,171033
2016-09-17,2237.63,0.36,171033
2016-09-18,2237.63,0.36,171033
2016-09-19,2237.63,0.36,171033
2016-09-20,2237.63,0.36,171033
2016-09-21,2237.63,0.36,171033
2016-09-22,2237.63,0.36,171033
2016-09-23,2237.63,0.36,171033
2016-09-24,2237.63,0.36,171033
2016-09-25,2237.63,0.36,171033
2016-09-26,2237.63,0.36,171033
2016-09-27,2237.63,0.36,171033
2016-09-28,2237.63,0.36,171033
2016-09-29,2237.63,0.36,171033
2016-09-30,2237.63,0.36,171033
2016-10-01,2176.19,3.69,171033
2016-10-02,2176.19,3.69,171033
2016-10-03,2176.19,3.69,171033
2016-10-04,2176.19,3.69,171033
2016-10-05,2176.19,3.69,171033
2016-10-06,2176.19,3.69,171033
2016-10-07,2176.19,3.69,171033
2016-10-08,2176.19,3.69,171033
2016-10-09,2176.19,3.69,171033
2016-10-10,2176.19,3.69,171033
2016-10-11,2176.19,3.69,171033
2016-10-12,2176.19,3.69,171033
2016-10-13,2176.19,3.69,171033
2016-10-14,2176.19,3.69,171033
2016-10-15,2176.19,3.69,171033
2016-10-16,2176.19,3.69,171033
2016-10-17,2176.19,3.69,171033
2016-10-18,2176.19,3.69,171033
2016-10-19,2176.19,3.69,171033
2016-10-20,2176.19,3.69,171033
2016-10-21,2176.19,3.69,171033
2016-10-22,2176.19,3.69,171033
2016-10-23,2176.19,3.69,171033
2016-10-24,2176.19,3.69,171033
2016-10-25,2176.19,3.69,171033
2016-10-26,2176.19,3.69,171033
2016-10-27,2176.19,3.69,171033
2016-10-28,2176.19,3.69,171033
2016-10-29,2176.19,3.69,171033
2016-10-30,2176.19,3.69,171033
2016-10-31,2176.19,3.69,171033
2016-11-01,2281.83,2.79,171033
2016-11-02,2281.83,2.79,171033
2016-11-03,2281.83,2.79,171033
2016-11-04,2281.83,2.79,171033
2016-11-05,2281.83,2.79,171033
2016-11-06,2281.83,2.79,171033
2016-11-07,2281.83,2.79,171033
2016-11-08,2281.83,2.79,171033
2016-11-09,2281.83,2.79,171033
2016-11-10,2281.83,2.79,171033
2016-11-11,2281.83,2.79,171033
2016-11-12,2281.83,2.79,171033
2016-11-13,2281.83,2.79,171033
2016-11-14,2281.83,2.79,171033
2016-11-15,2281.83,2.79,171033
2016-11-16,2281.83,2.79,171033
2016-11-17,2281.83,2.79,171033
2016-11-18,2281.83,2.79,171033
2016-11-19,2281.83,2.79,171033
2016-11-20,2281.83,2.79,171033
2016-11-21,2281.83,2.79,171033
2016-11-22,2281.83,2.79,171033
2016-11-23,2281.83,2.79,171033
2016-11-24,2281.83,2.79,171033
2016-11-25,2281.83,2.79,171033
2016-11-26,2281.83,2.79,171033
2016-11-27,2281.83,2.79,171033
2016-11-28,2281.83,2.79,171033
2016-11-29,2281.83,2.79,171033
2016-11-30,2281.83,2.79,171033
2016-12-01,2605.39,2.25,171033
2016-12-02,2605.39,2.25,171033
2016-12-03,2605.39,2.25,171033
2016-12-04,2605.39,2.25,171033
2016-12-05,2605.39,2.25,171033
2016-12-06,2605.39,2.25,171033
2016-12-07,2605.39,2.25,171033
2016-12-08,2605.39,2.25,171033
2016-12-09,2605.39,2.25,171033
2016-12-10,2605.39,2.25,171033
2016-12-11,2605.39,2.25,171033
2016-12-12,2605.39,2.25,171033
2016-12-13,2605.39,2.25,171033
2016-12-14,2605.39,2.25,171033
2016-12-15,2605.39,2.25,171033
2016-12-16,2605.39,2.25,171033
2016-12-17,2605.39,2.25,171033
2016-12-18,2605.39,2.25,171033
2016-12-19,2605.39,2.25,171033
2016-12-20,2605.39,2.25,171033
2016-12-21,2605.39,2.25,171033
2016-12-22,2605.39,2.25,171033
2016-12-23,2605.39,2.25,171033
2016-12-24,2605.39,2.25,171033
2016-12-25,2605.39,2.25,171033
2016-12-26,2605.39,2.25,171033
2016-12-27,2605.39,2.25,171033
2016-12-28,2605.39,2.25,171033
2016-12-29,2605.39,2.25,171033
2016-12-30,2605.39,2.25,171033
2016-12-31,2605.39,2.25,171033
2017-01-01,2157.55,3.68,179585
2017-01-02,2157.55,3.68,179585
2017-01-03,2157.55,3.68,179585
2017-01-04,2157.55,3.68,179585
2017-01-05,2157.55,3.68,179585
2017-01-06,2157.55,3.68,179585
2017-01-07,2157.55,3.68,179585
2017-01-08,2157.55,3.68,179585
2017-01-09,2157.55,3.68,179585
2017-01-10,2157.55,3.68,179585
2017-01-11,2157.55,3.68,179585
2017-01-12,2157.55,3.68,179585
2017-01-13,2157.55,3.68,179585
2017-01-14,2157.55,3.68,179585
2017-01-15,2157.55,3.68,179585
2017-01-16,2157.55,3.68,179585
2017-01-17,2157.55,3.68,179585
2017-01-18,2157.55,3.68,179585
2017-01-19,2157.55,3.68,179585
2017-01-20,2157.55,3.68,179585
2017-01-21,2157.55,3.68,179585
2017-01-22,2157.55,3.68,179585
2017-01-23,2157.55,3.68,179585
2017-01-24,2157.55,3.68,179585
2017-01-25,2157.55,3.68,179585
2017-01-26,2157.55,3.68,179585
2017-01-27,2157.55,3.68,179585
2017-01-28,2157.55,3.68,179585
2017-01-29,2157.55,3.68,179585
2017-01-30,2157.55,3.68,179585
2017-01-31,2157.55,3.68,179585
2017-02-01,2231.18,4.22,179585
2017-02-02,2231.18,4.22,179585
2017-02-03,2231.18,4.22,179585
2017-02-04,2231.18,4.22,179585
2017-02-05,2231.18,4.22,179585
2017-02-06,2231.18,4.22,179585
2017-02-07,2231.18,4.22,179585
2017-02-08,2231.18,4.22,179585
2017-02-09,2231.18,4.22,179585
2017-02-10,2231.18,4.22,179585
2017-02-11,2231.18,4.22,179585
2017-02-12,2231.18,4.22,179585
2017-02-13,2231.18,4.22,179585
2017-02-14,2231.18,4.22,179585
2017-02-15,2231.18,4.22,179585
2017-02-16,2231.18,4.22,179585
2017-02-17,2231.18,4.22,179585
2017-02-18,2231.18,4.22,179585
2017-02-19,2231.18,4.22,179585
2017-02-20,2231.18,4.22,179585
2017-02-21,2231.18,4.22,179585
2017-02-22,2231.18,4.22,179585
2017-02-23,2231.18,4.22,179585
2017-02-24,2231.18,4.22,179585
2017-02-25,2231.18,4.22,179585
2017-02-26,2231.18,4.22,179585
2017-02-27,2231.18,4.22,179585
2017-02-28,2231.18,4.22,179585
2017-03-01,2042.29,2.94,179585
2017-03-02,2042.29,2.94,179585
2017-03-03,2042.29,2.94,179585
2017-03-04,2042.29,2.94,179585
2017-03-05,2042.29,2.94,179585
2017-03-06,2042.29,2.94,179585
2017-03-07,2042.29,2.94,179585
2017-03-08,2042.29,2.94,179585
2017-03-09,2042.29,2.94,179585
2017-03-10,2042.29,2.94,179585
2017-03-11,2042.29,2.94,179585
2017-03-12,2042.29,2.94,179585
2017-03-13,2042.29,2.94,179585
2017-03-14,2042.29,2.94,179585
2017-03-15,2042.29,2.94,179585
2017-03-16,2042.29,2.94,179585
2017-03-17,2042.29,2.94,179585
2017-03-18,2042.29,2.94,179585
2017-03-19,2042.29,2.94,179585
2017-03-20,2042.29,2.94,179585
2017-03-21,2042.29,2.94,179585
2017-03-22,2042.29,2.94,179585
2017-03-23,2042.29,2.94,179585
2017-03-24,2042.29,2.94,179585
2017-03-25,2042.29,2.94,179585
2017-03-26,2042.29,2.94,179585
2017-03-27,2042.29,2.94,179585
2017-03-28,2042.29,2.94,179585
2017-03-29,2042.29,2.94,179585
2017-03-30,2042.29,2.94,179585
2017-03-31,2042.29,2.94,179585
2017-04-01,2289.13,2.51,179585
2017-04-02,2289.13,2.51,179585
2017-04-03,2289.13,2.51,179585
2017-04-04,2289.13,2.51,179585
2017-04-05,2289.13,2.51,179585
2017-04-06,2289.13,2.51,179585
2017-04-07,2289.13,2.51,179585
2017-04-08,2289.13,2.51,179585
2017-04-09,2289.13,2.51,179585
2017-04-10,2289.13,2.51,179585
2017-04-11,2289.13,2.51,179585
2017-04-12,2289.13,2.51,179585
2017-04-13,2289.13,2.51,179585
2017-04-14,2289.13,2.51,179585
2017-04-15,2289.13,2.51,179585
2017-04-16,2289.13,2.51,179585
2017-04-17,2289.13,2.51,179585
2017-04-18,2289.13,2.51,179585
2017-04-19,2289.13,2.51,179585
2017-04-20,2289.13,2.51,179585
2017-04-21,2289.13,2.51,179585
2017-04-22,2289.13,2.51,179585
2017-04-23,2289.13,2.51,179585
2017-04-24,2289.13,2.51,179585
2017-04-25,2289.13,2.51,179585
2017-04-26,2289.13,2.51,179585
2017-04-27,2289.13,2.51,179585
2017-04-28,2289.13,2.51,179585
2017-04-29,2289.13,2.51,179585
2017-04-30,2289.13,2.51,179585
2017-05-01,2370.74,0.26,179585
2017-05-02,2370.74,0.26,179585
2017-05-03,2370.74,0.26,179585
2017-05-04,2370.74,0.26,179585
2017-05-05,2370.74,0.26,179585
2017-05-06,2370.74,0.26,179585
2017-05-07,2370.74,0.26,179585
2017-05-08,2370.74,0.26,179585
2017-05-09,2370.74,0.26,179585
2017-05-10,2370.74,0.26,179585
2017-05-11,2370.74,0.26,179585
2017-05-12,2370.74,0.26,179585
2017-05-13,2370.74,0.26,179585
2017-05-14,2370.74,0.26,179585
2017-05-15,2370.74,0.26,179585
2017-05-16,2370.74,0.26,179585
2017-05-17,2370.74,0.26,179585
2017-05-18,2370.74,0.26,179585
2017-05-19,2370.74,0.26,179585
2017-05-20,2370.74,0.26,179585
2017-05-21,2370.74,0.26,179585
2017-05-22,2370.74,0.26,179585
2017-05-23,2370.74,0.26,179585
2017-05-24,2370.74,0.26,179585
2017-05-25,2370.74,0.26,179585
2017-05-26,2370.74,0.26,179585
2017-05-27,2370.74,0.26,179585
2017-05-28,2370.74,0.26,179585
2017-05-29,2370.74,0.26,179585
2017-05-30,2370.74,0.26,179585
2017-05-31,2370.74,0.26,179585
2017-06-01,2680.37,0.69,179585
2017-06-02,2680.37,0.69,179585
2017-06-03,2680.37,0.69,179585
2017-06-04,2680.37,0.69,179585
2017-06-05,2680.37,0.69,179585
2017-06-06,2680.37,0.69,179585
2017-06-07,2680.37,0.69,179585
2017-06-08,2680.37,0.69,179585
2017-06-09,2680.37,0.69,179585
2017-06-10,2680.37,0.69,179585
2017-06-11,2680.37,0.69,179585
2017-06-12,2680.37,0.69,179585
2017-06-13,2680.37,0.69,179585
2017-06-14,2680.37,0.69,179585
2017-06-15,2680.37,0.69,179585
2017-06-16,2680.37,0.69,179585
2017-06-17,2680.37,0.69,179585
2017-06-18,2680.37,0.69,179585
2017-06-19,2680.37,0.69,179585
2017-06-20,2680.37,0.69,179585
2017-06-21,2680.37,0.69,179585
2017-06-22,2680.37,0.69,179585
2017-06-23,2680.37,0.69,179585
2017-06-24,2680.37,0.69,179585
2017-06-25,2680.37,0.69,179585
2017-06-26,2680.37,0.69,179585
2017-06-27,2680.37,0.69,179585
2017-06-28,2680.37,0.69,179585
2017-06-29,2680.37,0.69,179585
2017-06-30,2680.37,0.69,179585
2017-07-01,2559.61,0.53,179585
2017-07-02,2559.61,0.53,179585
2017-07-03,2559.61,0.53,179585
2017-07-04,2559.61,0.53,179585
2017-07-05,2559.61,0.53,179585
2017-07-06,2559.61,0.53,179585
2017-07-07,2559.61,0.53,179585
2017-07-08,2559.61,0.53,179585
2017-07-09,2559.61,0.53,179585
2017-07-10,2559.61,0.53,179585
2017-07-11,2559.61,0.53,179585
2017-07-12,2559.61,0.53,179585
2017-07-13,2559.61,0.53,179585
2017-07-14,2559.61,0.53,179585
2017-07-15,2559.61,0.53,179585
2017-07-16,2559.61,0.53,179585
2017-07-17,2559.61,0.53,179585
2017-07-18,2559.61,0.53,179585
2017-07-19,2559.61,0.53,179585
2017-07-20,2559.61,0.53,179585
2017-07-21,2559.61,0.53,179585
2017-07-22,2559.61,0.53,179585
2017-07-23,2559.61,0.53,179585
2017-07-24,2559.61,0.53,179585
2017-07-25,2559.61,0.53,179585
2017-07-26,2559.61,0.53,179585
2017-07-27,2559.61,0.53,179585
2017-07-28,2559.61,0.53,179585
2017-07-29,2559.61,0.53,179585
2017-07-30,2559.61,0.53,179585
2017-07-31,2559.61,0.53,179585
2017-08-01,2659.03,0.38,179585
2017-08-02,2659.03,0.38,179585
2017-08-03,2659.03,0.38,179585
2017-08-04,2659.03,0.38,179585
2017-08-05,2659.03,0.38,179585
2017-08-06,2659.03,0.38,179585
2017-08-07,2659.03,0.38,179585
2017-08-08,2659.03,0.38,179585
2017-08-09,2659.03,0.38,179585
2017-08-10,2659.03,0.38,179585
2017-08-11,2659.03,0.38,179585
2017-08-12,2659.03,0.38,179585
2017-08-13,2659.03,0.38,179585
2017-08-14,2659.03,0.38,179585
2017-08-15,2659.03,0.38,179585
2017-08-16,2659.03,0.38,179585
2017-08-17,2659.03,0.38,179585
2017-08-18,2659.03,0.38,179585
2017-08-19,2659.03,0.38,179585
2017-08-20,2659.03,0.38,179585
2017-08-21,2659.03,0.38,179585
2017-08-22,2659.03,0.38,179585
2017-08-23,2659.03,0.38,179585
2017-08-24,2659.03,0.38,179585
2017-08-25,2659.03,0.38,179585
2017-08-26,2659.03,0.38,179585
2017-08-27,2659.03,0.38,179585
2017-08-28,2659.03,0.38,179585
2017-08-29,2659.03,0.38,179585
2017-08-30,2659.03,0.38,179585
2017-08-31,2659.03,0.38,179585
2017-09-01,2453.83,0.87,179585
2017-09-02,2453.83,0.87,179585
2017-09-03,2453.83,0.87,179585
2017-09-04,2453.83,0.87,179585
2017-09-05,2453.83,0.87,179585
2017-09-06,2453.83,0.87,179585
2017-09-07,2453.83,0.87,179585
2017-09-08,2453.83,0.87,179585
2017-09-09,2453.83,0.87,179585
2017-09-10,2453.83,0.87,179585
2017-09-11,2453.83,0.87,179585
2017-09-12,2453.83,0.87,179585
2017-09-13,2453.83,0.87,179585
2017-09-14,2453.83,0.87,179585
2017-09-15,2453.83,0.87,179585
2017-09-16,2453.83,0.87,179585
2017-09-17,2453.83,0.87,179585
2017-09-18,2453.83,0.87,179585
2017-09-19,2453.83,0.87,179585
2017-09-20,2453.83,0.87,179585
2017-09-21,2453.83,0.87,179585
2017-09-22,2453.83,0.87,179585
2017-09-23,2453.83,0.87,179585
2017-09-24,2453.83,0.87,179585
2017-09-25,2453.83,0.87,179585
2017-09-26,2453.83,0.87,179585
2017-09-27,2453.83,0.87,179585
2017-09-28,2453.83,0.87,179585
2017-09-29,2453.83,0.87,179585
2017-09-30,2453.83,0.87,179585
2017-10-01,2306.77,3.67,179585
2017-10-02,2306.77,3.67,179585
2017-10-03,2306.77,3.67,179585
2017-10-04,2306.77,3.67,179585
2017-10-05,2306.77,3.67,179585
2017-10-06,2306.77,3.67,179585
2017-10-07,2306.77,3.67,179585
2017-10-08,2306.77,3.67,179585
2017-10-09,2306.77,3.67,179585
2017-10-10,2306.77,3.67,179585
2017-10-11,2306.77,3.67,179585
2017-10-12,2306.77,3.67,179585
2017-10-13,2306.77,3.67,179585
2017-10-14,2306.77,3.67,179585
2017-10-15,2306.77,3.67,179585
2017-10-16,2306.77,3.67,179585
2017-10-17,2306.77,3.67,179585
2017-10-18,2306.77,3.67,179585
2017-10-19,2306.77,3.67,179585
2017-10-20,2306.77,3.67,179585
2017-10-21,2306.77,3.67,179585
2017-10-22,2306.77,3.67,179585
2017-10-23,2306.77,3.67,179585
2017-10-24,2306.77,3.67,179585
2017-10-25,2306.77,3.67,179585
2017-10-26,2306.77,3.67,179585
2017-10-27,2306.77,3.67,179585
2017-10-28,2306.77,3.67,179585
2017-10-29,2306.77,3.67,179585
2017-10-30,2306.77,3.67,179585
2017-10-31,2306.77,3.67,179585
2017-11-01,2322.33,2.74,179585
2017-11-02,2322.33,2.74,179585
2017-11-03,2322.33,2.74,179585
2017-11-04,2322.33,2.74,179585
2017-11-05,2322.33,2.74,179585
2017-11-06,2322.33,2.74,179585
2017-11-07,2322.33,2.74,179585
2017-11-08,2322.33,2.74,179585
2017-11-09,2322.33,2.74,179585
2017-11-10,2322.33,2.74,179585
2017-11-11,2322.33,2.74,179585
2017-11-12,2322.33,2.74,179585
2017-11-13,2322.33,2.74,179585
2017-11-14,2322.33,2.74,179585
2017-11-15,2322.33,2.74,179585
2017-11-16,2322.33,2.74,179585
2017-11-17,2322.33,2.74,179585
2017-11-18,2322.33,2.74,179585
2017-11-19,2322.33,2.74,179585
2017-11-20,2322.33,2.74,179585
2017-11-21,2322.33,2.74,179585
2017-11-22,2322.33,2.74,179585
2017-11-23,2322.33,2.74,179585
2017-11-24,2322.33,2.74,179585
2017-11-25,2322.33,2.74,179585
2017-11-26,2322.33,2.74,179585
2017-11-27,2322.33,2.74,179585
2017-11-28,2322.33,2.74,179585
2017-11-29,2322.33,2.74,179585
2017-11-30,2322.33,2.74,179585
2017-12-01,2704.42,2.85,179585
2017-12-02,2704.42,2.85,179585
2017-12-03,2704.42,2.85,179585
2017-12-04,2704.42,2.85,179585
2017-12-05,2704.42,2.85,179585
2017-12-06,2704.42,2.85,179585
2017-12-07,2704.42,2.85,179585
2017-12-08,2704.42,2.85,179585
2017-12-09,2704.42,2.85,179585
2017-12-10,2704.42,2.85,179585
2017-12-11,2704.42,2.85,179585
2017-12-12,2704.42,2.85,179585
2017-12-13,2704.42,2.85,179585
2017-12-14,2704.42,2.85,179585
2017-12-15,2704.42,2.85,179585
2017-12-16,2704.42,2.85,179585
2017-12-17,2704.42,2.85,179585
2017-12-18,2704.42,2.85,179585
2017-12-19,2704.42,2.85,179585
2017-12-20,2704.42,2.85,179585
2017-12-21,2704.42,2.85,179585
2017-12-22,2704.42,2.85,179585
2017-12-23,2704.42,2.85,179585
2017-12-24,2704.42,2.85,179585
2017-12-25,2704.42,2.85,179585
2017-12-26,2704.42,2.85,179585
2017-12-27,2704.42,2.85,179585
2017-12-28,2704.42,2.85,179585
2017-12-29,2704.42,2.85,179585
2017-12-30,2704.42,2.85,179585
2017-12-31,2704.42,2.85,179585
2018-01-01,2241.19,2.73,188564
2018-01-02,2241.19,2.73,188564
2018-01-03,2241.19,2.73,188564
2018-01-04,2241.19,2.73,188564
2018-01-05,2241.19,2.73,188564
2018-01-06,2241.19,2.73,188564
2018-01-07,2241.19,2.73,188564
2018-01-08,2241.19,2.73,188564
2018-01-09,2241.19,2.73,188564
2018-01-10,2241.19,2.73,188564
